0.092463,-0.81743,-0.079499,0.40501,0.72092,0.20059,0.064171,-0.021657,0.21536,0.15821,0.47876,-0.27561,0.080701,0.26546,-0.10731,0.36432,-0.56623,0.039773,0.12746,-0.0035994,-0.30703,-0.039423,0.015624,0.25884,-0.26986
0.77424,0.011028,-0.071073,0.31148,-0.49534,0.31906,0.35078,0.47691,-0.62699,-0.22826,0.2824,-0.048612,-0.029299,-0.25538,-0.19862,0.00075425,0.09565,0.14261,0.0045472,0.07415,-0.37361,-0.21491,0.38415,0.37881,-0.064483
0.51842,0.73594,0.18695,0.014016,-0.073068,0.4845,-0.024899,-0.52425,0.2929,-0.17739,-0.059195,-0.10296,0.34258,-0.10498,0.1376,0.032333,-0.054518,0.18776,0.13572,-0.16228,-0.44116,-0.0018244,-0.28154,0.25121,-0.31186
-0.03974,0.4708,0.7536,0.49023,-0.2548,-0.013076,-0.080345,-0.051561,-0.32387,-0.31112,0.30162,-0.3335,-0.32019,-0.30876,0.29587,0.86495,0.12051,-0.29064,0.11582,0.041757,-0.24165,0.3426,-0.02888,-0.070169,-0.12946
0.55243,0.063218,0.26706,0.19827,0.047509,-0.066333,0.35631,0.037422,0.29433,-0.10226,0.10927,-0.17599,-0.1823,-0.019436,-0.026808,0.23803,-0.51805,0.25934,0.10283,-0.31419,-0.37421,0.10612,-0.15467,0.29572,0.0063922
0.46054,0.14516,0.11217,0.066994,0.14312,0.10615,-0.08752,-0.017199,-0.029005,0.069245,0.17256,0.11578,-0.090061,0.06748,-0.050287,-0.10886,0.14779,-0.059369,0.056406,0.11186,-0.017667,-0.22036,-0.071082,-0.076775,0.052943
0.21394,0.27741,0.27593,0.19443,0.062071,0.12621,0.055368,-0.24839,-0.0046908,0.0077738,0.18039,0.10182,-0.046248,0.13581,-0.16101,0.040688,-0.090137,0.13408,0.14642,-0.04181,0.061861,0.14863,-0.25662,-0.17599,-0.13793
0.83136,0.23603,0.29916,-0.016254,0.24448,0.42464,0.34128,-0.0026828,0.1144,-0.52275,-0.18218,-0.089719,-0.23007,0.055385,0.20586,-0.20902,0.37536,-0.044837,-0.025655,0.23226,-0.23437,-0.2895,-0.28347,-0.077201,-0.15253
0.41814,0.18056,0.49946,0.3372,-0.094578,0.27302,0.17863,-0.13484,0.3594,-0.22771,0.19634,-0.28355,-0.18644,-0.23396,-0.23025,-0.29876,-0.24462,0.64613,-0.10599,0.27175,-0.029466,-0.10943,0.056218,-0.26126,0.023997
0.3959,0.35607,0.40309,-0.18183,0.1238,-0.11315,0.14737,-0.34438,0.36731,0.021106,-0.11642,0.032815,0.13365,-0.058427,-0.29453,-0.2746,0.14471,-0.13395,-0.063355,-0.027975,0.039395,-0.09827,0.50788,-0.0058085,0.039603
0.49986,-0.10009,0.62351,-0.19353,0.8424,0.33627,-0.30558,-0.31396,-0.22541,0.21099,0.34458,-0.40324,-0.37642,-0.19805,0.06612,-0.0024414,0.20879,0.056952,0.068396,-0.33644,0.024849,0.31792,-0.083014,-0.030001,-0.032458
0.40969,0.31429,0.42141,-0.12476,0.23001,0.38065,0.49925,0.02685,-0.070525,0.086657,-0.36479,-0.132,-0.10623,-0.095012,0.40672,-0.71111,0.34886,-0.2002,-0.42697,0.44033,0.33562,-0.015094,0.047292,0.035687,-0.73664
0.46378,0.069146,-0.12498,0.070967,0.2397,0.15605,-0.28842,-0.37463,0.30898,0.33884,0.19944,-0.16337,0.040706,-0.051991,-0.041127,0.60177,-0.00049308,-0.090203,-0.056747,-0.13564,-0.32988,0.040727,0.00035739,-0.2716,0.39862
0.3183,0.054073,0.39639,-0.068656,0.31608,0.17298,0.19785,0.13813,-0.51435,-0.22281,-0.36621,-0.13617,0.27087,0.035228,0.4794,0.3294,-0.050824,-0.042414,-0.19169,-0.2757,-0.25185,0.019255,0.10881,0.1341,0.14982
0.32469,0.48052,0.01685,0.26549,-0.11596,0.07575,0.27777,0.31233,0.10939,0.19237,-0.02767,-0.01649,0.060479,-0.01436,-0.06738,-0.22507,-0.054294,0.10615,-0.24718,-0.082989,-0.30033,-0.23702,0.25053,-0.20066,0.11708
0.35027,0.38744,-0.083255,0.32341,0.15984,-0.13087,1.1454,0.33386,0.3798,0.37972,-0.01512,-0.61696,0.46608,0.098394,-0.24783,-0.18372,-0.10566,0.1464,0.20553,-0.34006,-0.60923,-0.17014,0.092894,-0.62809,-0.33815
1.1992,0.0276,0.34599,0.47276,0.067006,-5.3841e-05,0.064527,-0.13238,0.082122,0.10175,0.20954,0.023618,-0.016632,0.28782,-0.61365,0.23095,-0.08762,-0.10101,0.12632,0.22876,0.027918,-0.55819,-1.1158,0.36062,-0.23119
0.34011,-0.073983,0.092038,0.18061,-0.14903,0.1863,0.020849,0.25826,0.047656,0.070785,0.080216,-0.0060214,0.014924,-0.011676,0.14764,-0.0062364,0.088167,-0.18816,-0.14183,0.054254,0.042004,-0.09189,-0.0063102,0.050584,0.00072822
-1.384,1.0729,2.4042,-1.1832,-0.092505,1.5342,-0.83701,0.38727,-0.089972,0.78429,1.152,-0.20801,-1.4775,-0.14926,0.77617,-0.17856,-1.6615,3.5459,-2.0446,2.155,0.11252,-1.2556,0.60676,-3.3166,0.34715
0.26532,0.38508,0.43884,-0.26577,0.1447,0.051299,0.43181,-0.12571,0.59445,0.1968,-0.1727,0.12596,0.13758,-0.27226,0.050218,0.0037957,-0.54232,-0.1696,0.35211,0.30451,-0.02318,-0.35077,0.10729,-0.25126,-0.4162
0.43366,-0.39156,0.37413,0.097163,0.19928,0.11789,0.044712,0.24075,0.0016841,0.26526,0.7297,-0.03183,0.3332,-0.2794,-0.26002,0.093044,-0.061995,-0.16127,0.036166,-0.20446,-0.28943,-0.15371,-0.097445,0.020804,-0.056313
0.34314,-0.11903,0.019767,0.27803,0.13201,0.19626,-0.046895,0.09675,-0.21036,0.20514,0.065426,0.3824,0.16963,0.20357,-0.11474,-0.21199,5.7549e-05,-0.26775,-0.1853,0.048417,0.04543,-0.090946,-0.093244,0.10542,0.048792
0.43685,0.24328,0.17252,0.30187,-0.10357,-0.053032,0.20216,0.03496,0.3153,-0.12881,0.16117,0.070189,-0.030026,-0.094981,0.1416,-0.13307,0.13225,-0.22112,-0.14361,0.0058309,0.052462,0.10138,-0.17506,-0.12239,-0.16614
0.49283,0.37905,-0.53944,0.36472,0.12371,-0.24267,0.43646,0.12246,-0.15727,0.019394,0.11726,-0.014438,-0.48522,0.36134,0.3644,0.044829,0.67695,0.16776,-0.2196,-0.29985,0.15748,0.0058357,-0.69307,-0.060952,-0.12199
0.30943,0.28786,0.61166,0.14631,-0.2383,-0.007508,0.16927,-0.23478,0.069213,-0.027302,0.41438,-0.372,0.069571,-0.18814,-0.10569,-0.19175,-0.09133,-0.091333,0.16775,0.16774,-0.025498,0.13656,-0.066392,0.16182,-0.07156
0.65328,0.2567,0.31279,0.4515,0.047019,-0.11446,-0.21954,-0.16212,-0.11511,0.28629,-0.15,-0.10873,-0.083122,0.10494,-0.13147,-0.046157,0.032898,0.33818,-0.28465,0.14225,0.027573,-0.31296,0.065741,-0.0003372,0.0095053
0.39823,0.38982,0.21303,-0.21367,0.19767,-0.082136,-0.12387,0.028887,0.15111,-0.05325,-0.0011284,-0.027914,0.18197,0.043122,0.021977,0.04796,0.13759,0.00352,-0.14711,-0.088837,0.029053,-0.23606,-0.098553,0.12749,0.10111
-0.14303,0.32878,0.81627,0.081624,0.23122,0.29842,-0.15091,0.13686,-0.013102,-0.0097576,0.24816,-0.24482,0.51773,-0.38626,0.23903,-0.2523,-0.41676,0.51184,-0.64224,-0.069426,-0.011221,0.73976,-0.6787,0.037948,-0.16911
0.26368,-0.33263,1.3426,-0.28105,-0.46626,0.19434,-0.1657,0.40051,0.19132,-0.19328,-0.16456,1.258,0.24345,-0.63879,-0.64673,0.49488,-0.24733,0.1261,-0.36043,0.15619,-0.21483,0.50363,0.28192,-0.53525,-0.20984
0.66224,0.036477,-0.029047,-0.012296,0.080421,0.18777,0.20281,-0.36381,-0.30591,0.31729,-0.13619,0.22635,0.50705,-0.10665,-0.076422,0.24495,-0.27867,0.014348,-0.10266,-0.22777,0.0049956,0.053211,0.039444,0.092235,-0.030159
0.65057,0.22304,0.079016,0.30675,0.093228,-0.083808,0.26348,0.022159,0.11495,-0.12165,0.13782,-0.26883,0.066053,0.42386,-0.016471,-0.041792,-0.18107,-0.11408,-0.37604,-0.56138,0.011431,0.24419,0.034417,-0.11837,0.21251
0.56465,-0.016959,0.15825,0.068988,0.23322,0.35363,-0.31476,0.12289,-0.061688,-0.1808,-0.021739,0.0092973,-0.10826,0.14083,0.013885,0.11741,-0.033761,0.10002,-0.32664,0.02883,0.1214,-0.0058434,0.11496,0.23899,-0.3168
-0.090079,0.033135,0.2661,-0.082171,0.02009,0.10247,0.25843,0.21797,0.12421,0.38293,0.043603,0.68232,0.090928,-0.15917,-0.10978,0.47589,-0.33618,0.081317,-0.053299,-0.22901,0.10539,-0.10285,-0.29838,-0.6976,0.27373
0.25205,-0.005439,0.41468,0.28485,-0.18085,0.35331,-0.17985,0.12268,-0.015643,0.00081958,0.073084,0.16612,-0.19265,0.09846,-5.6944e-05,0.14796,0.11581,0.33223,0.10282,-0.12446,0.049262,-0.22081,-0.12724,-0.25078,-0.21638
0.75292,0.1313,0.016255,0.109,0.082499,-0.13005,0.12614,-0.12708,0.16504,0.042823,0.065329,0.027703,0.022087,0.089198,-0.020273,-0.13091,0.0037014,-0.048342,0.011245,0.091611,0.07649,-0.17826,-0.11316,0.027945,-0.093219
0.59669,0.2029,0.60256,-0.19377,-0.24855,-0.78736,0.39097,-0.62796,0.79647,-0.75767,0.47885,0.024517,0.34481,0.27693,-0.06123,0.049491,0.25622,0.55072,-0.21568,-0.27608,0.33424,0.28926,0.2107,-0.67557,-0.56144
0.97236,0.9623,-0.12389,0.66275,0.25744,-0.98561,0.0032555,0.19404,0.082144,0.025805,0.47854,-0.18882,-0.093995,-0.5448,0.024797,-0.32114,-0.024208,0.050199,-0.046303,0.16641,0.11744,-0.2122,-0.31015,-0.34114,0.19478
1.0767,-0.009584,0.053997,-0.044053,-0.13677,0.074932,-0.1263,0.095604,0.30087,-0.32952,0.21793,-0.11828,-0.15755,0.04079,-0.010616,-0.064867,0.010104,0.37253,-0.010491,-0.042146,0.063197,0.18756,-0.065366,-0.22034,-0.15831
0.12235,0.11163,0.39411,0.45104,0.28,0.034165,-0.052115,-0.060957,-0.10132,-0.033253,0.1431,-0.0043488,-0.12248,0.2229,-0.013953,-0.055016,0.29248,0.0037256,-0.05496,0.038653,-0.19854,-0.22021,-0.11481,0.075457,-0.13764
0.043039,0.055101,0.24339,-0.037589,-0.058138,-0.10978,-0.19019,0.16556,0.25082,0.50487,-0.11754,-0.44491,-0.037088,0.011336,-0.12703,0.49325,-0.0058793,0.53245,0.20629,0.41422,0.013034,-0.72372,0.25685,-0.04024,-0.2981
0.40491,-0.71818,0.097204,1.8497,-0.12401,0.61348,-0.76537,0.5441,0.26287,-1.3668,-1.0973,-0.48542,0.28818,-0.84012,-1.534,1.0764,-0.39342,0.18488,1.1238,1.3428,0.19615,-0.24946,-0.97187,1.0533,0.50823
0.26033,0.14814,0.51939,0.13401,0.10344,-0.32613,0.0064739,-0.071597,0.35477,0.18067,-0.010124,0.1166,0.072155,-0.27236,0.1351,-0.28173,-0.1699,-0.025014,-0.19797,0.1067,0.086841,0.14729,-0.077748,0.043549,0.017139
0.45079,0.3224,0.17296,0.075419,0.266,-0.039784,0.31279,-0.010715,-0.32148,0.18032,-0.20991,0.10458,0.13734,-0.046517,0.30017,-0.10645,-0.22055,-0.015499,-0.1882,0.12893,0.014301,-0.1653,-0.15351,0.086497,-0.074561
0.15122,0.0097646,0.16181,0.15696,0.10399,0.12821,-0.018007,0.066843,-0.017475,0.017562,-0.043304,0.052876,0.05644,-0.016906,-0.0040561,-0.46697,-0.11233,0.25218,-0.042546,0.43553,-0.33741,-0.073142,-0.023667,0.12756,0.43487
1.1824,-0.06223,0.20026,0.86242,-0.49316,0.34188,-0.0085023,-0.71688,-0.039912,-0.36783,-0.33363,0.097038,0.21133,0.19688,-0.13233,-0.026843,-0.073343,0.10728,-0.29933,-0.16225,-0.027582,0.068337,-0.32387,0.31956,0.4803
0.54949,-0.28581,0.85242,0.062837,0.0058226,0.041259,0.054641,-0.12747,-0.27441,0.4691,0.013854,0.060351,-0.40613,-0.42639,0.40276,0.3223,0.36534,0.15773,-0.52298,-0.0022281,-0.013937,-0.15592,-0.39079,0.30434,-0.056196
0.11186,0.55703,0.071807,0.051156,0.020804,-0.14781,-0.23709,0.12175,-0.045229,0.26092,0.096335,0.14997,0.055291,0.29913,0.021708,0.013744,-0.024872,-0.065994,0.070764,-2.2174e-05,0.0047261,-0.059039,-0.061928,-0.033688,-0.23133
0.58305,0.044944,0.4654,0.019176,-0.052172,-0.06871,0.51686,-0.48097,0.43827,-0.00011052,0.08143,0.12621,-0.7782,-0.43536,-0.10905,0.049701,0.12863,-0.14397,0.50854,-0.52457,-0.0057769,-0.16443,0.10933,0.24101,0.45077
0.52826,0.27908,0.48343,-0.17441,0.14871,0.49277,0.063657,-0.33877,0.3546,0.29868,0.13795,-0.38595,-0.33077,-0.21414,-0.087058,-0.87151,0.61256,0.20682,-0.28976,-0.16644,-0.25303,0.044212,0.12482,0.31618,0.020109
0.38186,0.3275,-0.04229,0.047447,0.38966,0.086273,0.0417,0.23738,0.071511,-0.030612,-0.17072,0.23047,-0.22082,-0.26484,-0.16121,-0.2161,0.020991,-0.20348,-0.20608,-0.20723,0.12532,0.16783,0.11538,0.10059,0.37948
0.66339,-0.066497,-0.09284,0.027753,0.0744,-0.20403,-0.10403,-0.017262,0.1824,-0.21196,1.069,1.2122,-0.2347,-0.021291,-0.15755,-0.23186,0.0011422,-0.39009,-0.30168,-0.31507,-0.50993,0.36198,-0.5944,0.63734,0.22361
0.71914,0.51291,0.011424,-0.82779,-0.21174,0.59524,0.6111,0.54106,-0.36187,0.15475,-0.7015,-0.030114,0.19197,-0.18672,-0.32902,0.28682,-0.18488,0.18988,-0.030431,0.26827,-0.29432,0.23969,-0.5986,0.063307,0.37141
0.41254,0.065119,0.20824,0.39571,0.25491,0.20992,0.11461,-0.016166,-0.22454,0.0029029,-0.18401,0.067469,0.069422,0.0044647,0.02152,-0.16676,0.0015584,-0.16643,-0.14699,0.2113,0.10773,0.0074621,-0.12817,-0.18179,0.059978
0.11382,0.012052,0.69029,0.99657,-0.11459,0.1519,-0.093894,0.32326,-0.0027071,0.12542,0.30279,-0.38101,0.60971,-0.35114,-0.77078,-0.14359,0.055689,-0.77163,0.030653,-0.25244,-0.2554,0.93226,-0.036883,-0.11712,-0.05323
-0.33006,0.51297,0.28586,-0.085027,0.42463,0.43969,-0.18617,-0.13743,0.22876,0.063045,0.23157,-0.16735,-0.10624,0.56348,-0.14042,0.0059404,0.039961,0.60198,0.015612,0.26636,-0.053959,-0.49937,-0.74142,-0.12499,-0.10745
0.41429,0.054565,0.18453,0.060236,0.083105,0.072715,0.062707,0.1625,0.022013,0.027321,0.037658,-0.037755,-0.08655,0.42066,-0.10585,-0.1153,-0.29491,0.10742,-0.45588,0.25269,0.13151,-0.18465,-0.035797,0.060563,0.1622
0.49995,0.84016,-0.34283,0.28752,-1.2736,0.98084,-0.025934,-0.63549,1.5238,-0.057127,-0.51896,0.66926,-0.55808,1.7417,0.084801,6.1051e-05,0.087198,-1.1946,0.11595,-0.0052155,-0.42514,-0.74223,0.57514,0.52569,-1.1529
-0.0089696,1.085,0.30444,-0.33351,0.073355,0.073354,-0.70743,-0.35126,-0.053294,-0.42741,-0.13975,0.32392,0.32393,0.105,0.23251,1.0147,0.024079,0.31306,0.030105,-0.53579,-0.3062,0.89196,-0.69786,-0.22501,-0.0088568
0.52845,0.69232,0.52745,-0.062813,1.5767,-0.92304,0.7038,-0.31653,-0.014352,-0.62265,-0.44312,-1.3173,-1.2569,-0.76733,0.33813,0.6945,0.076237,0.33235,0.60071,-0.20017,1.1226,-0.34981,0.27501,-0.39684,0.20246
0.28596,0.070828,0.14485,-0.050147,-0.2347,0.0053475,-0.23154,-0.62407,0.3428,-0.081355,0.59612,0.11367,-0.44179,-0.15154,0.62464,0.085159,1.5941,-0.044423,0.53651,0.33777,0.2968,-0.89718,-0.19823,-1.4262,0.3466
-0.11543,0.41072,0.54314,-0.37696,0.61567,0.18057,-0.31341,0.39168,0.1158,-0.14027,0.23841,0.16964,-0.40818,-0.53259,-0.37108,0.055737,0.081851,0.10447,0.060993,0.27223,-0.044109,-0.00066496,-0.24458,0.19145,0.11492
-0.022079,-0.012293,-0.42565,-0.16468,0.57547,0.57626,0.39543,0.13615,0.87461,0.47597,-0.23825,0.04498,-0.39597,0.22508,0.46373,0.02325,-0.70181,0.66062,-0.38946,0.14793,-0.21363,-0.026584,-0.37263,-0.04179,-0.59466
0.34325,0.54896,-0.20957,0.28864,0.16165,-0.025045,-0.18613,0.00038622,-0.036165,0.26556,0.26708,-0.03957,0.51148,-0.0009363,-0.16689,-0.044713,0.0023858,0.21215,0.2361,0.076737,-0.53009,-0.11915,-0.065678,-0.0847,-0.40575
0.44835,0.12547,0.051457,0.073038,-0.076839,0.22393,0.35615,0.61371,0.045145,-0.22091,0.17522,0.017781,0.61189,-0.62154,-0.10562,-0.49219,-0.062584,-0.15743,-0.071393,-0.17652,0.1,0.33589,-0.16106,0.039928,-0.07187
0.62997,0.32218,-0.00044233,0.48373,0.12817,0.052733,-0.16635,0.025636,-0.069645,-0.063695,0.066059,0.028656,-0.021587,-0.34178,0.019064,0.026276,0.10369,-0.14933,0.095983,0.01446,0.094429,-0.0070263,0.075106,-0.20168,-0.14461
0.43701,0.29871,0.40468,-0.052052,0.10477,-0.56066,-0.19285,-0.096461,0.67277,0.003878,-0.4455,0.43874,-0.46971,0.23635,0.48097,0.28026,0.21824,-0.11345,-0.20274,0.2149,-0.22384,-0.19097,-0.10987,-0.29103,0.15785
1.0842,-0.20385,-0.090983,0.29271,0.48869,0.17734,-0.3693,-0.71455,0.47671,0.015864,0.073399,-0.87793,-0.60296,-0.39187,-0.010271,0.27242,0.81383,0.55412,0.277,0.94427,0.042188,-0.58329,-0.010175,-0.29246,-0.36511
0.34035,-0.041135,1.2398,0.1146,-0.13098,-0.088868,-0.23725,-0.033597,0.07876,-0.066285,0.18201,0.0011749,0.71663,0.061411,-0.22801,0.81424,0.3888,-0.54026,-0.35934,-0.20252,-0.40406,0.64633,-0.22235,-0.47201,-0.55742
0.10923,0.12926,0.5655,-0.53502,1.1555,-0.030604,-0.552,0.77059,0.84775,0.65999,0.96059,-0.19505,-0.30949,-0.31195,-0.29859,-0.33101,0.096762,-0.5931,0.90188,-0.37469,-1.357,-0.32484,-0.28322,0.081957,0.21757
0.50798,0.72269,0.46181,0.60161,-0.38427,-0.33124,0.29663,0.094602,-0.22895,0.14375,0.033944,-0.19702,-0.1073,-0.55755,-0.080817,0.028973,0.19954,-0.29701,0.12856,-0.51133,0.00012981,-0.034521,-0.043472,0.41997,0.13329
-0.10014,0.26153,0.33657,-0.56896,0.30586,0.01989,-0.13684,0.99177,0.37697,0.24881,-0.32188,-0.089884,-0.46416,0.28784,0.085499,0.33311,0.37456,0.34094,0.019524,-0.43873,-0.72344,0.0037261,0.14546,-0.67291,0.38487
0.62776,-0.026075,0.16474,-0.035336,0.068432,-0.066967,0.079683,0.0041248,0.031122,0.15882,0.002976,-0.069198,0.23317,-0.12184,0.067214,-0.43998,0.059459,-0.041733,-0.0032487,0.0011576,0.0075018,0.046037,-0.032697,0.065343,0.21954
0.62858,0.40585,-0.07496,-0.059951,-0.10672,0.084296,0.093784,0.26479,-0.1728,0.18202,-0.13716,0.27059,-0.01737,-0.028229,-0.16943,-0.0069798,-0.0173,-0.091687,-0.33974,0.18251,0.21578,-0.065243,-0.20376,0.2238,-0.060649
0.22813,0.30606,-0.02524,0.4556,0.089249,0.28907,0.084715,0.07993,-0.065115,0.015157,-0.25213,-0.16807,-0.059715,-0.18091,0.12544,0.25462,0.06042,-0.20057,0.19468,-0.13469,-0.10562,-0.00037864,-0.032359,-0.052508,0.094227
0.86174,0.079876,-0.15305,-0.11722,0.18383,0.056776,0.29478,-0.11085,-0.3111,0.025364,0.25968,-0.17752,0.07064,-0.13256,-0.063903,0.12722,-0.12294,-0.038283,-0.19935,-0.062421,0.19365,-0.16464,0.29546,0.021976,0.18283
0.73333,0.092499,0.057892,0.048218,0.15749,-0.024816,0.18982,0.055058,-0.13287,0.11088,0.10399,-0.065624,-0.17159,0.003435,-0.25628,-0.052954,-0.0095739,0.035441,0.087463,-0.017909,-0.067695,0.0072858,0.029263,0.068736,0.018504
0.80732,0.40602,-0.37886,0.065702,-0.02597,0.37529,0.26252,-0.2482,-0.050211,-0.17034,0.0063597,0.39876,-0.078531,0.23641,-0.62179,-0.13076,-0.25773,0.51862,-0.56085,0.40214,0.044348,-0.36504,0.077705,0.21911,0.067967
1.0822,0.22077,0.39129,-0.082294,0.0019965,-0.76288,-0.72852,0.035774,-0.0059071,0.057998,0.423,0.041427,-0.90912,0.15414,0.078069,0.58603,0.54438,0.60175,0.18431,0.33794,0.16481,-0.91555,0.32766,-0.22804,-0.60125
0.88639,0.38098,-0.36666,-0.25739,0.13877,0.054291,0.28583,-0.031531,0.23737,-0.078153,0.062999,-0.25769,0.22589,0.28995,-0.04363,-0.025051,-0.025069,-0.13716,0.070832,0.16516,-0.010328,0.038861,-0.032556,-0.35454,-0.21758
0.54348,-0.26024,0.02323,-0.072688,0.56995,0.32341,-0.058693,0.14973,-0.10491,0.23553,0.70426,-0.11275,-0.31353,-0.11638,0.017278,-0.16975,0.020199,-0.14125,-0.51099,-0.32476,0.55863,0.51856,-0.2639,-0.18013,-0.034278
-0.12315,0.56421,0.45077,0.030899,0.27963,0.043249,0.062703,0.13375,-0.18239,-0.5346,0.035641,-0.25579,0.10999,0.3759,-0.39819,0.43322,-0.013044,0.10558,-0.081835,-0.27823,-0.14661,-0.31237,0.23658,0.2856,0.17849
