4.6067481,4.10104609,1.3819952,1.3253293,2.17392325,1.77850306,1.19604647,4.11989164,2.16244984,2.12707472,3.51110005,3.2266078,3.53497076,3.82550859,1.08997118,2.25339961
2.17273855,2.08600473,2.55281448,3.49050665,2.97977543,2.32371473,2.40131474,3.41211891,2.67631054,3.24064946,2.37110662,4.17279053,4.04703283,3.33397293,0.83297157,2.30296373
3.02719235,4.90811586,0.93390656,3.98755932,1.15809345,1.89284134,1.03773284,3.91467571,0.51364022,4.62847233,3.198488,5.40835667,3.04908657,3.60648227,0.58543283,1.39109194
1.46482968,2.42660332,4.78718567,2.91709805,1.23434961,0.54889876,4.2191577,1.87962461,3.22874045,3.0890336,1.1955874,0.92525619,1.94808745,1.60453761,3.60387754,1.34321856
3.09692979,2.27921295,3.93514395,5.19496679,3.85094452,1.31185412,2.04718685,3.41461182,2.12344408,3.89344382,3.02151752,1.60528255,3.48931932,4.10235834,2.09367418,2.52681732
1.96696746,0.8658154,4.60344553,1.75112748,2.24702287,4.96560478,3.49170446,2.6914959,5.17122364,3.0883832,1.28143895,0.87551266,2.57705069,1.39058268,2.9895463,2.39079857
4.70825386,1.30185974,5.12514591,1.98100543,5.03388643,1.8310082,1.28066278,2.15282536,4.58528614,1.11694443,2.67286992,2.47683811,1.52495837,3.37088871,4.58429384,1.28959966
2.19614935,3.33241177,2.717556,4.29866076,2.93942022,6.08529472,4.14864349,1.28381264,2.97491503,3.47972131,2.63115859,0.72174805,2.75260878,3.88579416,4.61690378,1.77523255
2.17097044,2.83923721,2.53476477,2.83879399,2.50764298,3.00393915,2.65891695,3.88197064,3.32453227,3.36238456,2.12671995,2.35359693,5.56390572,5.19297791,3.06519175,2.54671645
4.33752918,1.36269701,4.57022429,4.35061932,4.32899904,0.84606451,1.22922051,0.85058314,2.68277884,3.24420166,0.69519109,3.35327864,1.71861744,2.96560836,4.79700899,1.3197788
2.44368362,4.21081686,4.82765102,5.03908062,4.24843597,4.67088032,4.04394817,2.55727339,3.60319686,3.78484297,4.75430298,1.89838624,4.30873394,4.54615021,3.85335875,1.04865515
1.35684037,4.79203033,2.45529866,3.9123044,2.24813771,5.62522602,4.60128927,1.57421768,4.67245388,3.87570691,3.16846895,0.71471751,1.84760189,2.91205621,4.547194,1.32385492
2.84583879,2.76484108,4.65444756,3.8739562,4.57286644,3.71388912,3.92744684,1.03740537,4.12845039,3.01884627,3.31030917,1.2971468,2.47515941,3.19265819,4.73232889,1.79427457
3.42905045,1.30473602,4.87538242,4.42639875,3.84452081,0.71551728,1.12266803,0.75942147,2.6110673,4.2084446,0.6738416,4.33287716,2.17596245,1.23273575,4.62958908,1.28384233
0.82390523,2.25496578,4.65934515,4.07038593,4.59414768,2.37453461,2.35998678,1.80215669,2.52431488,1.43999207,4.04645586,1.23992777,3.44305325,4.36017418,1.98658764,1.84734941
0.92709446,1.83293772,4.53973246,3.72429752,0.85500067,4.06836557,4.0647192,4.7906909,1.4841572,2.98926139,0.90589446,1.53639865,4.89451838,1.39384031,4.13773346,2.03725743
0.59454292,3.23641014,0.99340057,4.56543303,1.85923743,2.02409959,0.89027923,0.67136681,1.18693125,3.8522439,4.34332752,1.03828442,0.82094246,3.80768681,0.81273967,2.35113025
1.79671872,4.8524437,2.94064689,4.33465862,2.2395401,5.57222319,4.25332403,2.12097168,4.75612831,3.6076839,2.52744889,0.76155597,1.67533505,3.15699959,4.76483488,1.58749151
1.43751812,1.37690687,4.94908381,2.73484826,0.86915934,4.81642103,4.7136898,4.63952923,3.07277417,1.10154092,0.37855285,1.1031189,3.97706509,1.02163601,4.61459684,1.44875765
2.50752354,1.17049372,4.80691481,4.68760252,4.16527081,1.62928152,1.60763395,1.20872808,3.8396194,1.68431306,4.04196358,0.9989897,0.820364,4.85151196,3.8728056,1.51902819
4.72816181,2.48156834,4.84167624,1.17572999,4.65032721,1.13954377,0.84942031,3.30693245,4.21154976,0.98679006,3.27563524,2.55316997,1.41611719,2.13828754,2.89002371,2.08776927
1.778386,4.52077198,3.58467221,4.70230436,2.07763195,4.5089097,1.65447164,2.0225172,4.90094757,1.5537715,1.79679966,0.69962621,1.01843941,3.81506157,4.68474007,2.39032745
1.90938771,4.5403347,2.66701889,3.23537731,3.24869895,3.95450878,3.60411835,1.39484453,4.83476734,4.10545778,3.32540584,1.29190493,0.50120795,1.78134882,4.58717251,1.2084887
2.29332614,3.75643349,1.54805112,2.69574976,2.39881992,4.8231144,4.79449797,1.88794136,3.88677549,4.07974195,3.2581234,2.52468204,2.67795706,1.86331773,3.90709972,1.19209325
4.51088333,2.97205448,4.93472767,2.67911911,4.48083973,1.02374291,1.10340619,2.05302334,1.37898231,3.57216215,2.02255464,2.11079431,2.57577229,3.60942245,4.19819212,1.65417051
2.21493268,4.24314022,2.23451948,3.38715792,2.5566566,5.17837858,5.14732838,1.82421303,4.4051609,4.48015404,3.28175187,1.82704067,2.21764994,2.1664238,4.32884502,1.08314538
2.76236272,3.34766674,4.76930523,4.35283279,5.04380655,4.72764063,4.31564713,2.52921319,4.47942924,3.30797219,3.9619801,1.79823041,4.54592705,4.1441164,4.24914074,1.0441072
0.56293774,4.40345621,1.30283689,4.3876605,1.35408211,2.32805157,1.28441918,0.71967494,1.25981426,3.57232666,4.58617449,0.96385241,1.54211307,3.99865341,0.91151255,2.54351544
1.77800274,3.0281415,2.81241179,2.74204278,2.2155211,3.53203058,3.30110931,3.4096055,2.57978392,3.54037642,2.64535165,3.61304116,5.47854614,4.38462353,2.64479589,2.24213266
2.07830596,4.41982985,3.32124162,4.41889191,1.82967234,2.31935382,1.82950723,4.19940948,1.60756695,3.41960835,3.5349524,0.89417434,2.18413925,4.18258095,3.85674095,2.30749941
4.38608789,4.38357162,5.21753836,5.03010321,2.36259151,1.2975173,1.50252533,2.21636796,1.53116035,4.21475697,3.16168571,3.15981436,2.14644766,1.61216795,3.10776091,1.33979869
3.42472935,0.75861144,3.50450563,2.4960506,4.92773581,4.63770342,1.76521134,1.13544881,2.72740364,3.62475657,1.50884676,2.97990179,4.02114391,3.39062023,4.42963028,2.438766
2.57098198,3.00741148,2.71797872,3.55060887,2.20934081,1.84790397,3.40703821,3.09188652,2.33849478,3.50494719,3.37213707,1.53878081,3.67667246,2.73585987,2.48014998,2.46919298
3.24554348,3.42226982,2.16214252,3.99542379,1.44567537,1.12417555,2.04765487,3.72635818,1.52662969,3.18318725,3.79503965,2.4577899,1.48974156,4.32506895,4.04368734,2.38035583
3.16876912,3.11809874,3.63325071,2.22873402,1.23376071,0.88133824,1.67370152,3.71854305,1.76123679,3.46269941,1.00112021,4.78346062,1.55158103,4.38000345,2.82584429,1.55249667
1.83531344,4.73729897,2.09223533,4.90478897,1.7979486,4.17621279,3.15600348,1.21721923,4.34075928,3.12808967,3.00405216,0.65244728,0.8609153,3.67218518,4.28333282,1.62109923
3.36448717,4.23357773,2.07379389,1.33031845,1.96698046,0.77352893,0.92774892,4.51435184,2.03590679,2.47119641,1.83740258,4.88488197,1.93075597,4.43122578,0.67808181,1.97433531
2.25759792,4.53743315,2.34019351,5.18803549,1.08631766,2.98915291,0.87679505,3.64889145,0.56810236,4.11324596,2.75442004,3.28227401,2.80036402,4.01873732,0.59999985,1.16225505
4.87356663,4.35180569,2.05063558,1.37398815,2.22761488,1.19671559,1.16460848,4.28537083,1.40393877,2.63028622,2.14878297,3.29293585,3.30449152,4.34942627,2.25603008,2.38134623
1.47620189,3.08640814,1.56654942,4.62785816,1.8805666,1.86234891,2.25701714,2.87496185,1.91305208,4.15015697,3.09774637,1.29425049,2.38966274,3.56265926,3.60806751,2.0819068
4.287889,2.38454771,2.25336123,3.30999708,2.33303714,2.13689137,2.97542381,1.98240995,4.35927391,2.70073509,2.42264938,2.24981666,3.88374615,5.32709551,3.99561548,2.4986701
0.49585745,2.77374887,0.48233727,4.21139622,1.85523725,1.18735206,0.9593519,0.71101046,0.93465585,3.38212991,1.77653861,1.05616462,0.79503036,1.60343945,0.61730319,2.54821372
2.11901522,2.61998749,1.40941203,2.91836667,3.27852869,2.6995225,3.7531209,1.86909068,3.54775333,1.30155063,3.97224474,1.34972489,4.38843489,3.91919804,3.08787131,1.94263864
4.10433388,2.58060336,3.79544473,2.48881221,2.16639757,5.53388691,3.73868418,2.92884779,2.16879511,0.87357157,2.16693425,1.92519832,3.32382202,3.5535996,1.91001201,2.37328148
1.91851842,2.58505201,0.92980134,3.99811006,0.92516804,4.57631874,1.40933394,3.94758296,0.69633687,3.2687459,4.26321268,4.97330523,5.13637304,4.24387884,0.55490905,1.57118642
2.42647576,1.38209367,2.68843722,2.89311242,4.37078857,5.24441814,1.24558282,3.44255757,2.24526262,0.71389306,0.59768659,2.93062258,5.49626589,2.32791758,3.85497141,1.47552395
1.55974507,3.41658211,1.41916871,2.93851781,2.22281742,4.95718575,4.99003029,1.10141683,4.07025814,4.42284155,3.51563144,1.6906848,2.44012451,2.22504449,2.89213753,1.25540102
3.23548102,1.59803796,5.08135986,2.6289978,5.50865173,0.69053602,1.55378616,1.78686881,2.55464172,1.3020637,2.7503736,1.04908073,1.14144301,4.0689044,4.60619593,1.45071268
1.61055827,4.4031167,2.45525861,4.19439983,2.52578378,4.86107731,4.60285282,1.33363986,5.23696804,3.99017215,3.43564582,0.69717157,1.33403826,2.78016901,4.58866644,1.1770761
3.8844471,0.93423414,4.46132374,0.50586188,2.34378839,4.26909542,1.62934864,5.03284454,4.41994333,0.63448966,0.96831959,3.39281201,5.59436607,1.56805611,4.22660494,1.78868508
1.62696481,2.1267519,4.35896063,3.9815917,5.06993389,1.52187085,2.06289482,1.89881098,2.18134499,1.92222714,3.63469195,1.52933359,3.48033619,5.73846388,2.29948473,2.39574862
3.13150072,1.66343784,3.30816579,2.4701457,2.13699722,1.07669067,3.89702511,2.97412086,2.23137999,2.46495819,2.66036487,3.0476687,4.74861908,1.54333997,3.29537272,2.30879402
2.34929109,2.52085257,3.12599683,2.28679872,2.80996943,6.16150045,4.30715942,2.19415307,3.8487823,3.48473263,2.35673428,1.68883133,3.18007135,2.99037743,4.50918388,2.07214737
2.87714005,1.47508478,2.42237973,1.67424583,1.5182302,1.89540482,1.97966754,3.64969683,1.92658174,2.26987219,1.22325492,3.02383494,4.84723854,1.11099994,1.29009783,2.42084837
3.22259259,0.93035507,4.76727247,1.20731211,1.15231526,1.90060711,2.60301304,4.40460968,4.37802982,0.66153681,0.71383601,2.56929827,5.22866535,0.71479952,4.58965397,1.4761982
1.0127213,0.73355985,3.4335711,3.11562991,3.42998219,1.94047117,2.74110126,1.20754135,4.20775366,0.76005417,2.53897405,0.73662651,2.29264927,1.45142984,2.77379751,2.51914072
3.00503993,1.11375892,1.16461253,1.93950105,4.62542343,1.80598998,1.80591309,0.76469046,5.57283211,1.72778237,1.5696795,1.2412076,1.76998031,4.27627611,4.22646141,2.504251
2.00484991,3.66658831,1.17176986,2.19379759,3.39828134,6.01618338,3.213943,1.84124553,3.38210702,3.89999485,3.25014472,2.13100386,3.03142166,3.26834655,2.57050991,1.41560686
4.02262497,1.20281839,5.01459694,2.38494062,5.46040487,4.62129307,1.48788083,1.06532991,1.73592985,3.31669712,1.08729243,3.3089726,4.87720728,4.54617739,4.26058912,2.39330935
4.48468781,0.73483044,2.9055469,0.89818168,3.17544246,0.97129929,4.67741823,4.02928925,2.39041209,1.70009089,1.2417345,3.25232172,5.52100468,0.68753898,1.98056769,1.92341709
3.81317782,2.42125773,1.93671703,2.77963686,1.07593668,1.20591974,1.3371551,4.01743031,1.00338459,4.01291513,1.5228765,4.79456091,4.04053497,2.89349294,2.37255096,1.91006434
3.19409108,4.12218571,1.00798702,2.89473796,1.92796874,0.91991568,0.7784853,2.71225119,4.53283405,4.00971603,2.48340845,3.87820077,2.08663487,3.07789779,1.19112217,1.33649528
1.66845703,2.97270679,1.61776423,2.90348673,1.10140955,4.01551723,3.23465729,3.54853082,2.39525175,2.69621229,2.4909153,2.44859123,5.23849154,4.17598629,0.89768893,2.50316143
